Oscilloscope data. 
Time step = 1,000 uS
Voltage step = 31,25 mV
Zero level = 180

N 	Smpl.	Trig
157	181	0
158	176	0
159	171	0
160	166	0
161	161	0
162	159	0
163	156	0
164	155	0
165	155	0
166	156	0
167	159	0
168	161	0
169	164	0
170	169	0
171	175	0
172	180	0
173	185	0
174	191	0
175	195	0
176	199	0
177	202	0
178	204	0
179	205	0
180	205	0
181	204	0
182	203	0
183	199	0
184	195	0
185	192	0
186	187	0
187	182	0
188	176	0
189	171	0
190	167	0
191	164	0
192	161	0
193	159	0
194	159	0
195	159	0
196	160	0
197	162	0
198	165	0
199	168	0
200	173	0
201	176	0
202	181	0
203	187	0
204	191	0
205	195	0
206	198	0
207	200	0
208	202	0
209	203	0
210	203	0
211	201	0
212	199	0
213	195	0
214	191	0
215	188	0
216	183	0
217	179	0
218	174	0
219	170	0
220	166	0
221	163	0
222	160	0
223	160	0
224	159	0
225	160	0
226	163	0
227	164	0
228	168	0
229	172	0
230	176	0
231	181	0
232	186	0
233	191	0
234	195	0
235	198	0
236	200	0
237	203	0
238	204	0
239	203	0
240	203	0
241	200	0
242	198	0
243	193	0
244	190	0
245	185	0
246	179	0
247	175	0
248	171	0
249	165	0
250	163	0
251	159	0
252	157	0
253	156	0
254	156	0
255	157	0
256	160	0
257	163	0
258	168	0
259	172	0
260	179	0
261	183	0
262	189	0
263	195	0
264	199	0
265	203	0
266	207	0
267	209	0
268	209	0
269	208	0
270	207	0
271	204	0
272	200	0
273	195	0
274	191	0
275	184	0
276	179	0
277	172	0
278	167	0
279	161	0
280	157	0
281	154	0
282	151	0
283	151	0
284	149	0
285	151	0
286	154	0
287	159	0
288	163	0
289	168	0
290	175	0
291	183	0
292	189	0
293	196	0
294	202	0
295	207	0
296	211	0
297	215	0
298	216	0
299	216	0
300	215	0
301	212	0
302	208	0
303	203	0
304	197	0
305	190	0
306	183	0
307	175	0
308	167	0
309	160	0
310	155	0
311	149	0
312	145	0
313	143	0
314	142	0
315	143	0
316	144	0
317	148	0
318	153	0
319	161	0
320	167	0
321	175	0
322	184	0
323	192	0
324	200	0
325	207	0
326	213	0
327	219	0
328	223	0
329	224	0
330	224	0
331	223	0
332	219	0
333	214	0
334	207	0
335	200	0
336	192	0
337	183	0
338	174	0
339	164	0
340	157	0
341	149	0
342	143	0
343	139	0
344	135	0
345	134	0
346	135	0
347	137	0
348	143	0
349	147	0
350	155	0
351	163	0
352	172	0
353	183	0
354	192	0
355	202	0
356	211	0
357	217	0
358	223	0
359	228	0
360	231	0
361	231	0
362	229	0
363	225	0
364	221	0
365	214	0
366	205	0
367	196	0
368	187	0
369	176	0
370	167	0
371	157	0
372	148	0
373	141	0
374	135	0
375	131	0
376	129	0
377	129	0
378	131	0
379	135	0
380	141	0
381	149	0
382	159	0
383	167	0
384	178	0
385	188	0
386	199	0
387	208	0
388	216	0
389	223	0
390	229	0
391	232	0
392	235	0
393	234	0
394	231	0
395	227	0
396	219	0
397	212	0
398	203	0
399	192	0
400	182	0
401	171	0
402	161	0
403	151	0
404	143	0
405	136	0
406	131	0
407	128	0
408	128	0
409	129	0
410	131	0
411	136	0
412	143	0
413	152	0
414	161	0
415	171	0
416	183	0
417	192	0
418	203	0
419	211	0
420	219	0
421	227	0
422	231	0
423	233	0
424	234	0
425	232	0
426	229	0
427	224	0
428	216	0
429	208	0
430	199	0
431	188	0
432	178	0
433	168	0
434	159	0
435	151	0
436	143	0
437	136	0
438	132	0
439	131	0
440	131	0
441	132	0
442	135	0
443	142	0
444	148	0
445	156	0
446	165	0
447	175	0
448	186	0
449	195	0
450	203	0
451	212	0
452	219	0
453	223	0
454	227	0
455	229	0
456	228	0
457	227	0
458	223	0
459	217	0
460	211	0
461	203	0
462	194	0
463	185	0
464	175	0
465	167	0
466	159	0
467	152	0
468	147	0
469	141	0
470	139	0
471	137	0
472	138	0
473	139	0
474	144	0
475	148	0
476	155	0
477	163	0
478	170	0
479	179	0
480	187	0
481	194	0
482	201	0
483	207	0
484	213	0
485	216	0
486	219	0
487	219	0
488	219	0
489	216	0
490	213	0
491	208	0
492	203	0
493	196	0
494	189	0
495	183	0
496	175	0
497	168	0
498	163	0
499	158	0
500	154	0
501	151	0
502	149	0
503	149	0
504	149	0
505	151	0
506	155	0
507	159	0
508	163	0
509	169	0
510	175	0
511	180	0
512	187	0
513	191	0
514	196	0
515	200	0
516	203	0
517	204	0
518	207	0
519	207	0
520	205	0
521	203	0
522	200	0
523	197	0
524	193	0
525	190	0
526	184	0
527	180	0
528	176	0
529	173	0
530	170	0
531	167	0
532	164	0
533	164	0
534	163	0
535	164	0
536	164	0
537	167	0
538	168	0
539	171	0
540	173	0
541	176	0
542	179	0
543	182	0
544	184	0
545	187	0
546	188	0
547	189	0
548	191	0
549	191	0
550	191	0
551	189	0
552	189	0
553	187	0
554	187	0
555	184	0
556	183	0
557	182	0
558	180	0
559	179	0
560	179	0
561	179	0
562	179	0
563	179	0
564	179	0
565	180	0
566	180	0
567	181	0
568	182	0
569	183	0
570	183	0
571	183	0
572	184	0
573	183	0
574	184	0
575	183	0
576	181	0
577	180	0
578	179	0
579	177	0
580	175	0
581	175	0
582	173	0
583	172	0
584	171	0
585	171	0
586	171	0
587	172	0
588	173	0
589	175	0
590	176	0
591	179	0
592	182	0
593	186	0
594	188	0
595	191	0
596	195	0
597	196	0
598	197	0
599	199	0
600	200	0
601	199	0
602	199	0
603	196	0
604	193	0
605	191	0
606	187	0
607	183	0
608	177	0
609	172	0
610	168	0
611	164	0
612	161	0
613	159	0
614	155	0
615	155	0
616	155	0
617	155	0
618	156	0
619	159	0
620	163	0
621	169	0
622	174	0
623	180	0
624	187	0
625	192	0
626	198	0
627	203	0
628	208	0
629	211	0
630	214	0
631	215	0
632	215	0
633	215	0
634	211	0
635	207	0
636	202	0
637	195	0
638	189	0
639	181	0
640	173	0
641	166	0
642	159	0
643	152	0
644	147	0
645	143	0
646	140	0
647	139	0
648	139	0
649	142	0
650	145	0
651	151	0
652	156	0
653	164	0
654	172	0
655	181	0
656	190	0
657	199	0
658	207	0
659	214	0
660	220	0
661	225	0
662	228	0
663	229	0
664	228	0
665	226	0
666	222	0
667	215	0
668	208	0
669	200	0
670	190	0
671	180	0
672	171	0
673	160	0
674	151	0
675	143	0
676	136	0
677	131	0
678	128	0
679	127	0
680	128	0
681	131	0
682	136	0
683	143	0
684	152	0
685	161	0
686	171	0
687	183	0
688	194	0
689	204	0
690	214	0
691	223	0
692	229	0
693	235	0
694	237	0
695	239	0
696	237	0
697	233	0
698	228	0
699	220	0
700	211	0
701	200	0
702	190	0
703	179	0
704	167	0
705	156	0
706	145	0
707	136	0
708	129	0
709	124	0
710	121	0
711	120	0
712	123	0
713	126	0
714	133	0
715	140	0
716	151	0
717	160	0
718	173	0
719	184	0
720	197	0
721	208	0
722	219	0
723	227	0
724	235	0
725	239	0
726	243	0
727	243	0
728	240	0
729	236	0
730	230	0
731	221	0
732	211	0
733	200	0
734	188	0
735	175	0
736	164	0
737	153	0
738	143	0
739	133	0
740	127	0
741	122	0
742	120	0
743	119	0
744	121	0
745	127	0
746	132	0
747	141	0
748	152	0
749	163	0
750	175	0
751	187	0
752	199	0
753	211	0
754	220	0
755	228	0
756	235	0
757	239	0
758	241	0
759	241	0
760	239	0
761	235	0
762	227	0
763	219	0
764	208	0
765	197	0
766	185	0
767	174	0
768	162	0
769	151	0
770	143	0
771	134	0
772	127	0
773	124	0
774	123	0
775	123	0
776	126	0
777	131	0
778	138	0
779	147	0
780	156	0
781	167	0
782	179	0
783	189	0
784	201	0
785	211	0
786	219	0
787	227	0
788	231	0
789	235	0
790	236	0
791	235	0
792	232	0
793	227	0
794	220	0
795	211	0
796	203	0
797	192	0
798	181	0
799	171	0
800	161	0
801	152	0
802	144	0
803	138	0
804	133	0
805	131	0
806	131	0
807	132	0
808	135	0
809	140	0
810	147	0
811	155	0
812	163	0
813	173	0
814	183	0
815	192	0
816	201	0
817	209	0
818	215	0
819	220	0
820	225	0
821	225	0
822	226	0
823	224	0
824	220	0
825	215	0
826	209	0
827	203	0
828	194	0
829	186	0
830	177	0
831	169	0
832	162	0
833	155	0
834	149	0
835	145	0
836	143	0
837	141	0
838	143	0
839	144	0
840	148	0
841	153	0
842	159	0
843	165	0
844	172	0
845	179	0
846	187	0
847	195	0
848	200	0
849	205	0
850	209	0
851	212	0
852	214	0
853	214	0
854	212	0
855	211	0
856	207	0
857	203	0
858	196	0
859	191	0
860	184	0
861	179	0
862	173	0
863	167	0
864	163	0
865	159	0
866	155	0
867	155	0
868	154	0
869	155	0
870	156	0
871	159	0
872	163	0
873	167	0
874	171	0
875	176	0
876	182	0
877	187	0
878	191	0
879	195	0
880	199	0
881	200	0
882	203	0
883	203	0
884	202	0
885	200	0
886	198	0
887	195	0
888	191	0
889	188	0
890	184	0
891	180	0
892	175	0
893	172	0
894	169	0
895	167	0
896	165	0
897	164	0
898	164	0
899	165	0
900	167	0
901	169	0
902	171	0
903	175	0
904	178	0
905	181	0
906	185	0
907	187	0
908	191	0
909	192	0
910	195	0
911	195	0
912	195	0
913	195	0
914	193	0
915	191	0
916	188	0
917	185	0
918	183	0
919	179	0
920	176	0
921	173	0
922	171	0
923	169	0
924	168	0
925	168	0
926	167	0
927	168	0
928	169	0
929	171	0
930	174	0
931	177	0
932	180	0
933	183	0
934	187	0
935	189	0
936	192	0
937	195	0
938	196	0
939	197	0
940	197	0
941	196	0
942	195	0
943	192	0
944	191	0
945	187	0
946	183	0
947	179	0
948	176	0
949	172	0
950	168	0
951	166	0
952	163	0
953	162	0
954	161	0
955	161	0
956	163	0
957	164	0
958	167	0
959	171	0
960	175	0
961	179	0
962	184	0
963	188	0
964	192	0
965	196	0
966	200	0
967	203	0
968	204	0
969	205	0
970	205	0
971	203	0
972	202	0
973	198	0
974	195	0
975	189	0
976	184	0
977	179	0
978	173	0
979	168	0
980	163	0
981	159	0
982	156	0
983	155	0
984	153	0
985	153	0
986	155	0
987	156	0
988	160	0
989	164	0
990	170	0
991	175	0
992	181	0
993	187	0
994	193	0
995	199	0
996	203	0
997	207	0
998	211	0
999	212	0
