Oscilloscope data. 
Time step = 1,000 uS
Voltage step = 31,25 mV
Zero level = 180

N 	Smpl.	Trig
876	140	0
877	138	0
878	137	0
879	139	0
880	143	0
881	147	0
882	153	0
883	161	0
884	171	0
885	179	0
886	188	0
887	197	0
888	205	0
889	212	0
890	218	0
891	222	0
892	223	0
893	223	0
894	220	0
895	217	0
896	211	0
897	204	0
898	196	0
899	188	0
900	179	0
901	171	0
902	163	0
903	155	0
904	149	0
905	145	0
906	143	0
907	143	0
908	143	0
909	147	0
910	151	0
911	156	0
912	163	0
913	171	0
914	179	0
915	187	0
916	195	0
917	202	0
918	207	0
919	211	0
920	215	0
921	215	0
922	215	0
923	212	0
924	208	0
925	203	0
926	198	0
927	191	0
928	184	0
929	177	0
930	170	0
931	164	0
932	159	0
933	155	0
934	153	0
935	152	0
936	152	0
937	155	0
938	158	0
939	161	0
940	167	0
941	172	0
942	179	0
943	185	0
944	191	0
945	196	0
946	200	0
947	203	0
948	205	0
949	207	0
950	205	0
951	203	0
952	200	0
953	196	0
954	191	0
955	186	0
956	180	0
957	175	0
958	170	0
959	165	0
960	161	0
961	160	0
962	159	0
963	159	0
964	160	0
965	163	0
966	166	0
967	171	0
968	175	0
969	181	0
970	187	0
971	191	0
972	195	0
973	199	0
974	203	0
975	203	0
976	204	0
977	203	0
978	201	0
979	198	0
980	193	0
981	188	0
982	183	0
983	177	0
984	172	0
985	166	0
986	162	0
987	159	0
988	155	0
989	155	0
990	155	0
991	156	0
992	160	0
993	164	0
994	169	0
995	175	0
996	181	0
997	188	0
998	195	0
999	199	0
