Oscilloscope data. 
Time step = 1,000 uS
Voltage step = 31,25 mV
Zero level = 180

N 	Smpl.	Trig
172	208	0
173	199	0
174	189	0
175	180	0
176	171	0
177	162	0
178	155	0
179	149	0
180	144	0
181	143	0
182	143	0
183	144	0
184	148	0
185	152	0
186	159	0
187	165	0
188	172	0
189	180	0
190	187	0
191	193	0
192	199	0
193	203	0
194	207	0
195	207	0
196	207	0
197	206	0
198	203	0
199	199	0
200	194	0
201	189	0
202	184	0
203	179	0
204	175	0
205	171	0
206	168	0
207	167	0
208	165	0
209	167	0
210	168	0
211	170	0
212	173	0
213	176	0
214	181	0
215	184	0
216	188	0
217	191	0
218	192	0
219	194	0
220	194	0
221	192	0
222	191	0
223	187	0
224	184	0
225	180	0
226	176	0
227	171	0
228	168	0
229	165	0
230	163	0
231	160	0
232	160	0
233	161	0
234	164	0
235	167	0
236	172	0
237	178	0
238	183	0
239	189	0
240	195	0
241	200	0
242	205	0
243	209	0
244	211	0
245	212	0
246	211	0
247	208	0
248	204	0
249	199	0
250	192	0
251	185	0
252	177	0
253	169	0
254	162	0
255	155	0
256	148	0
257	145	0
258	142	0
259	141	0
260	142	0
261	145	0
262	149	0
263	156	0
264	164	0
265	173	0
266	183	0
267	192	0
268	201	0
269	209	0
270	216	0
271	223	0
272	225	0
273	227	0
274	227	0
275	223	0
276	218	0
277	211	0
278	203	0
279	194	0
280	183	0
281	174	0
282	163	0
283	155	0
284	147	0
285	140	0
286	136	0
287	134	0
288	134	0
289	136	0
290	141	0
291	147	0
292	156	0
293	165	0
294	175	0
295	185	0
296	195	0
297	204	0
298	212	0
299	219	0
300	223	0
301	226	0
302	226	0
303	224	0
304	220	0
305	214	0
306	207	0
307	199	0
308	189	0
309	180	0
310	171	0
311	163	0
312	155	0
313	149	0
314	144	0
315	143	0
316	143	0
317	143	0
318	147	0
319	152	0
320	159	0
321	165	0
322	173	0
323	181	0
324	190	0
325	196	0
326	203	0
327	208	0
328	211	0
329	213	0
330	212	0
331	211	0
332	207	0
333	203	0
334	197	0
335	191	0
336	184	0
337	178	0
338	171	0
339	166	0
340	162	0
341	159	0
342	156	0
343	156	0
344	157	0
345	159	0
346	163	0
347	168	0
348	173	0
349	179	0
350	184	0
351	191	0
352	195	0
353	199	0
354	200	0
355	203	0
356	202	0
357	200	0
358	198	0
359	194	0
360	190	0
361	184	0
362	179	0
363	174	0
364	170	0
365	164	0
366	162	0
367	159	0
368	159	0
369	159	0
370	163	0
371	164	0
372	169	0
373	174	0
374	180	0
375	186	0
376	191	0
377	196	0
378	201	0
379	205	0
380	207	0
381	208	0
382	207	0
383	205	0
384	201	0
385	196	0
386	191	0
387	184	0
388	176	0
389	171	0
390	163	0
391	159	0
392	153	0
393	149	0
394	147	0
395	148	0
396	149	0
397	153	0
398	158	0
399	164	0
400	172	0
401	179	0
402	188	0
403	196	0
404	203	0
405	209	0
406	215	0
407	218	0
408	219	0
409	219	0
410	217	0
411	213	0
412	207	0
413	200	0
414	191	0
415	183	0
416	174	0
417	165	0
418	157	0
419	151	0
420	144	0
421	141	0
422	139	0
423	140	0
424	143	0
425	147	0
426	152	0
427	160	0
428	169	0
429	179	0
430	188	0
431	196	0
432	204	0
433	211	0
434	217	0
435	221	0
436	223	0
437	223	0
438	220	0
439	216	0
440	211	0
441	203	0
442	194	0
443	185	0
444	175	0
445	167	0
446	160	0
447	152	0
448	147	0
449	143	0
450	143	0
451	143	0
452	144	0
453	148	0
454	155	0
455	161	0
456	169	0
457	177	0
458	185	0
459	194	0
460	201	0
461	207	0
462	212	0
463	215	0
464	216	0
465	216	0
466	213	0
467	208	0
468	204	0
469	197	0
470	191	0
471	183	0
472	176	0
473	168	0
474	163	0
475	158	0
476	155	0
477	152	0
478	152	0
479	153	0
480	156	0
481	160	0
482	164	0
483	171	0
484	176	0
485	183	0
486	189	0
487	195	0
488	199	0
489	203	0
490	204	0
491	205	0
492	204	0
493	202	0
494	199	0
495	193	0
496	188	0
497	183	0
498	178	0
499	172	0
500	168	0
501	164	0
502	161	0
503	159	0
504	159	0
505	160	0
506	163	0
507	166	0
508	171	0
509	176	0
510	182	0
511	187	0
512	193	0
513	197	0
514	200	0
515	204	0
516	205	0
517	205	0
518	203	0
519	200	0
520	196	0
521	191	0
522	185	0
523	179	0
524	172	0
525	167	0
526	160	0
527	156	0
528	153	0
529	151	0
530	151	0
531	153	0
532	156	0
533	160	0
534	167	0
535	174	0
536	181	0
537	188	0
538	195	0
539	203	0
540	208	0
541	213	0
542	216	0
543	217	0
544	216	0
545	214	0
546	211	0
547	203	0
548	196	0
549	189	0
550	180	0
551	171	0
552	163	0
553	155	0
554	149	0
555	143	0
556	140	0
557	139	0
558	140	0
559	143	0
560	148	0
561	155	0
562	163	0
563	171	0
564	181	0
565	191	0
566	200	0
567	208	0
568	215	0
569	220	0
570	224	0
571	227	0
572	225	0
573	223	0
574	218	0
575	211	0
576	203	0
577	193	0
578	183	0
579	174	0
580	164	0
581	156	0
582	148	0
583	143	0
584	139	0
585	136	0
586	137	0
587	139	0
588	144	0
589	151	0
590	158	0
591	167	0
592	175	0
593	185	0
594	193	0
595	203	0
596	210	0
597	216	0
598	219	0
599	222	0
600	221	0
601	219	0
602	215	0
603	211	0
604	203	0
605	196	0
606	187	0
607	179	0
608	171	0
609	163	0
610	158	0
611	152	0
612	150	0
613	148	0
614	148	0
615	150	0
616	153	0
617	158	0
618	163	0
619	171	0
620	177	0
621	183	0
622	189	0
623	195	0
624	199	0
625	203	0
626	204	0
627	205	0
628	204	0
629	202	0
630	199	0
631	195	0
632	190	0
633	186	0
634	180	0
635	176	0
636	171	0
637	168	0
638	166	0
639	164	0
640	164	0
641	165	0
642	168	0
643	171	0
644	175	0
645	179	0
646	183	0
647	187	0
648	191	0
649	194	0
650	195	0
651	196	0
652	197	0
653	196	0
654	193	0
655	191	0
656	186	0
657	181	0
658	176	0
659	172	0
660	167	0
661	163	0
662	159	0
663	159	0
664	158	0
665	159	0
666	160	0
667	163	0
668	168	0
669	175	0
670	181	0
671	188	0
672	195	0
673	200	0
674	207	0
675	211	0
676	214	0
677	215	0
678	215	0
679	213	0
680	209	0
681	203	0
682	196	0
683	190	0
684	180	0
685	171	0
686	163	0
687	155	0
688	148	0
689	143	0
690	139	0
691	136	0
692	136	0
693	139	0
694	143	0
695	151	0
696	159	0
697	167	0
698	177	0
699	188	0
700	199	0
701	208	0
702	217	0
703	224	0
704	229	0
705	232	0
706	232	0
707	231	0
708	227	0
709	220	0
710	211	0
711	202	0
712	191	0
713	179	0
714	168	0
715	157	0
716	148	0
717	139	0
718	132	0
719	128	0
720	127	0
721	127	0
722	131	0
723	136	0
724	144	0
725	153	0
726	164	0
727	175	0
728	187	0
729	197	0
730	207	0
731	216	0
732	224	0
733	229	0
734	232	0
735	232	0
736	230	0
737	226	0
738	220	0
739	212	0
740	203	0
741	193	0
742	183	0
743	172	0
744	164	0
745	155	0
746	148	0
747	143	0
748	139	0
749	138	0
750	139	0
751	142	0
752	146	0
753	151	0
754	159	0
755	167	0
756	175	0
757	183	0
758	191	0
759	197	0
760	203	0
761	207	0
762	210	0
763	211	0
764	211	0
765	209	0
766	207	0
767	203	0
768	197	0
769	192	0
770	187	0
771	182	0
772	177	0
773	173	0
774	171	0
775	167	0
776	166	0
777	166	0
778	167	0
779	168	0
780	171	0
781	173	0
782	176	0
783	179	0
784	182	0
785	184	0
786	186	0
787	187	0
788	187	0
789	187	0
790	184	0
791	183	0
792	180	0
793	176	0
794	175	0
795	172	0
796	171	0
797	169	0
798	167	0
799	168	0
800	171	0
801	172	0
802	175	0
803	179	0
804	184	0
805	188	0
806	194	0
807	198	0
808	203	0
809	207	0
810	208	0
811	210	0
812	210	0
813	207	0
814	204	0
815	199	0
816	193	0
817	187	0
818	179	0
819	171	0
820	163	0
821	155	0
822	148	0
823	143	0
824	139	0
825	136	0
826	136	0
827	139	0
828	144	0
829	150	0
830	157	0
831	167	0
832	176	0
833	187	0
834	199	0
835	209	0
836	218	0
837	225	0
838	232	0
839	235	0
840	236	0
841	235	0
842	231	0
843	225	0
844	216	0
845	208	0
846	195	0
847	183	0
848	171	0
849	159	0
850	147	0
851	136	0
852	128	0
853	123	0
854	119	0
855	119	0
856	121	0
857	127	0
858	134	0
859	144	0
860	155	0
861	167	0
862	180	0
863	193	0
864	205	0
865	217	0
866	227	0
867	235	0
868	239	0
869	243	0
870	243	0
871	239	0
872	233	0
873	225	0
874	215	0
875	204	0
876	192	0
877	180	0
878	168	0
879	157	0
880	147	0
881	139	0
882	131	0
883	128	0
884	127	0
885	127	0
886	131	0
887	136	0
888	144	0
889	152	0
890	163	0
891	172	0
892	183	0
893	193	0
894	202	0
895	209	0
896	215	0
897	219	0
898	223	0
899	223	0
900	221	0
901	217	0
902	213	0
903	207	0
904	200	0
905	193	0
906	187	0
907	179	0
908	172	0
909	167	0
910	163	0
911	159	0
912	157	0
913	157	0
914	157	0
915	159	0
916	162	0
917	164	0
918	168	0
919	172	0
920	176	0
921	179	0
922	183	0
923	184	0
924	187	0
925	187	0
926	187	0
927	187	0
928	185	0
929	184	0
930	182	0
931	181	0
932	180	0
933	179	0
934	179	0
935	179	0
936	180	0
937	181	0
938	183	0
939	187	0
940	188	0
941	192	0
942	195	0
943	196	0
944	199	0
945	200	0
946	200	0
947	199	0
948	196	0
949	194	0
950	190	0
951	184	0
952	179	0
953	172	0
954	167	0
955	160	0
956	155	0
957	150	0
958	147	0
959	144	0
960	144	0
961	145	0
962	148	0
963	152	0
964	159	0
965	167	0
966	175	0
967	185	0
968	195	0
969	204	0
970	213	0
971	220	0
972	227	0
973	231	0
974	232	0
975	232	0
976	230	0
977	224	0
978	217	0
979	208	0
980	198	0
981	187	0
982	175	0
983	163	0
984	151	0
985	141	0
986	132	0
987	126	0
988	121	0
989	120	0
990	121	0
991	125	0
992	131	0
993	140	0
994	151	0
995	163	0
996	176	0
997	189	0
998	203	0
999	215	0
