Oscilloscope data. 
Time step = 1,000 uS
Voltage step = 31,25 mV
Zero level = 180

N 	Smpl.	Trig
508	166	0
509	173	0
510	181	0
511	189	0
512	197	0
513	204	0
514	211	0
515	216	0
516	219	0
517	223	0
518	223	0
519	223	0
520	221	0
521	218	0
522	213	0
523	208	0
524	200	0
525	194	0
526	186	0
527	179	0
528	171	0
529	163	0
530	156	0
531	149	0
532	145	0
533	141	0
534	139	0
535	139	0
536	139	0
537	141	0
538	145	0
539	151	0
540	156	0
541	163	0
542	171	0
543	179	0
544	187	0
545	195	0
546	202	0
547	209	0
548	215	0
549	219	0
550	223	0
551	224	0
552	224	0
553	223	0
554	220	0
555	216	0
556	211	0
557	204	0
558	196	0
559	189	0
560	180	0
561	172	0
562	165	0
563	157	0
564	151	0
565	147	0
566	142	0
567	139	0
568	137	0
569	139	0
570	139	0
571	143	0
572	147	0
573	153	0
574	160	0
575	167	0
576	175	0
577	183	0
578	192	0
579	199	0
580	207	0
581	213	0
582	219	0
583	223	0
584	224	0
585	226	0
586	224	0
587	223	0
588	219	0
589	214	0
590	207	0
591	199	0
592	192	0
593	184	0
594	175	0
595	167	0
596	159	0
597	152	0
598	147	0
599	142	0
600	138	0
601	136	0
602	136	0
603	137	0
604	140	0
605	144	0
606	151	0
607	156	0
608	164	0
609	172	0
610	181	0
611	189	0
612	197	0
613	205	0
614	212	0
615	218	0
616	223	0
617	226	0
618	227	0
619	227	0
620	224	0
621	221	0
622	216	0
623	211	0
624	204	0
625	195	0
626	187	0
627	179	0
628	170	0
629	161	0
630	154	0
631	147	0
632	142	0
633	137	0
634	135	0
635	134	0
636	135	0
637	137	0
638	141	0
639	147	0
640	153	0
641	160	0
642	168	0
643	179	0
644	187	0
645	195	0
646	203	0
647	211	0
648	219	0
649	223	0
650	227	0
651	228	0
652	229	0
653	227	0
654	224	0
655	220	0
656	215	0
657	208	0
658	199	0
659	191	0
660	181	0
661	172	0
662	163	0
663	155	0
664	148	0
665	142	0
666	136	0
667	133	0
668	132	0
669	132	0
670	134	0
671	137	0
672	143	0
673	149	0
674	156	0
675	165	0
676	175	0
677	183	0
678	192	0
679	202	0
680	209	0
681	217	0
682	223	0
683	227	0
684	231	0
685	231	0
686	231	0
687	228	0
688	224	0
689	219	0
690	211	0
691	203	0
692	195	0
693	185	0
694	176	0
695	166	0
696	157	0
697	149	0
698	143	0
699	136	0
700	132	0
701	131	0
702	129	0
703	131	0
704	134	0
705	139	0
706	145	0
707	152	0
708	161	0
709	171	0
710	180	0
711	190	0
712	199	0
713	208	0
714	215	0
715	223	0
716	228	0
717	231	0
718	234	0
719	233	0
720	231	0
721	227	0
722	223	0
723	215	0
724	207	0
725	199	0
726	189	0
727	179	0
728	169	0
729	159	0
730	151	0
731	143	0
732	136	0
733	131	0
734	128	0
735	127	0
736	128	0
737	131	0
738	135	0
739	140	0
740	148	0
741	157	0
742	166	0
743	176	0
744	187	0
745	196	0
746	206	0
747	215	0
748	223	0
749	228	0
750	232	0
751	235	0
752	236	0
753	235	0
754	232	0
755	227	0
756	220	0
757	212	0
758	203	0
759	193	0
760	183	0
761	172	0
762	162	0
763	152	0
764	144	0
765	137	0
766	131	0
767	127	0
768	125	0
769	125	0
770	127	0
771	131	0
772	137	0
773	144	0
774	152	0
775	162	0
776	172	0
777	183	0
778	193	0
779	203	0
780	213	0
781	220	0
782	228	0
783	233	0
784	237	0
785	238	0
786	237	0
787	235	0
788	231	0
789	224	0
790	216	0
791	207	0
792	197	0
793	187	0
794	176	0
795	165	0
796	155	0
797	145	0
798	137	0
799	131	0
800	127	0
801	123	0
802	123	0
803	124	0
804	127	0
805	132	0
806	139	0
807	148	0
808	157	0
809	168	0
810	179	0
811	190	0
812	201	0
813	211	0
814	220	0
815	227	0
816	233	0
817	237	0
818	240	0
819	240	0
820	238	0
821	234	0
822	228	0
823	220	0
824	212	0
825	201	0
826	191	0
827	180	0
828	168	0
829	158	0
830	148	0
831	139	0
832	131	0
833	127	0
834	123	0
835	120	0
836	121	0
837	125	0
838	129	0
839	135	0
840	143	0
841	153	0
842	163	0
843	175	0
844	187	0
845	197	0
846	207	0
847	217	0
848	226	0
849	232	0
850	238	0
851	240	0
852	242	0
853	240	0
854	237	0
855	231	0
856	224	0
857	216	0
858	206	0
859	195	0
860	183	0
861	172	0
862	160	0
863	151	0
864	141	0
865	132	0
866	127	0
867	122	0
868	120	0
869	119	0
870	121	0
871	126	0
872	131	0
873	139	0
874	148	0
875	159	0
876	171	0
877	182	0
878	193	0
879	205	0
880	215	0
881	224	0
882	231	0
883	238	0
884	241	0
885	243	0
886	243	0
887	239	0
888	235	0
889	228	0
890	220	0
891	211	0
892	200	0
893	188	0
894	175	0
895	164	0
896	153	0
897	143	0
898	135	0
899	127	0
900	123	0
901	119	0
902	118	0
903	120	0
904	123	0
905	128	0
906	136	0
907	145	0
908	155	0
909	167	0
910	179	0
911	191	0
912	202	0
913	212	0
914	223	0
915	231	0
916	236	0
917	242	0
918	244	0
919	244	0
920	243	0
921	237	0
922	232	0
923	223	0
924	213	0
925	204	0
926	191	0
927	179	0
928	168	0
929	157	0
930	147	0
931	136	0
932	128	0
933	123	0
934	119	0
935	117	0
936	119	0
937	120	0
938	125	0
939	132	0
940	141	0
941	151	0
942	163	0
943	175	0
944	187	0
945	197	0
946	209	0
947	219	0
948	228	0
949	235	0
950	240	0
951	244	0
952	244	0
953	244	0
954	239	0
955	235	0
956	227	0
957	218	0
958	208	0
959	196	0
960	184	0
961	172	0
962	160	0
963	149	0
964	139	0
965	131	0
966	124	0
967	120	0
968	117	0
969	117	0
970	119	0
971	123	0
972	130	0
973	138	0
974	147	0
975	159	0
976	171	0
977	182	0
978	193	0
979	205	0
980	216	0
981	225	0
982	233	0
983	239	0
984	243	0
985	244	0
986	244	0
987	241	0
988	237	0
989	229	0
990	221	0
991	211	0
992	199	0
993	188	0
994	176	0
995	164	0
996	152	0
997	143	0
998	135	0
999	127	0
