Oscilloscope data. 
Time step = 1,000 uS
Voltage step = 31,25 mV
Zero level = 180

N 	Smpl.	Trig
425	152	0
426	151	0
427	150	0
428	151	0
429	152	0
430	156	0
431	160	0
432	165	0
433	171	0
434	176	0
435	183	0
436	189	0
437	195	0
438	201	0
439	206	0
440	210	0
441	213	0
442	215	0
443	215	0
444	214	0
445	212	0
446	208	0
447	203	0
448	198	0
449	191	0
450	185	0
451	179	0
452	171	0
453	164	0
454	158	0
455	153	0
456	149	0
457	146	0
458	144	0
459	144	0
460	146	0
461	148	0
462	151	0
463	158	0
464	163	0
465	171	0
466	177	0
467	185	0
468	192	0
469	199	0
470	206	0
471	211	0
472	215	0
473	219	0
474	220	0
475	220	0
476	219	0
477	215	0
478	211	0
479	205	0
480	199	0
481	192	0
482	183	0
483	176	0
484	168	0
485	160	0
486	155	0
487	149	0
488	144	0
489	143	0
490	140	0
491	140	0
492	143	0
493	147	0
494	151	0
495	156	0
496	163	0
497	171	0
498	179	0
499	187	0
500	195	0
501	202	0
502	208	0
503	215	0
504	219	0
505	222	0
506	223	0
507	223	0
508	220	0
509	216	0
510	211	0
511	206	0
512	199	0
513	191	0
514	182	0
515	174	0
516	167	0
517	159	0
518	152	0
519	147	0
520	143	0
521	139	0
522	139	0
523	139	0
524	141	0
525	145	0
526	151	0
527	157	0
528	164	0
529	172	0
530	181	0
531	189	0
532	197	0
533	205	0
534	211	0
535	216	0
536	221	0
537	223	0
538	224	0
539	223	0
540	220	0
541	216	0
542	211	0
543	204	0
544	197	0
545	188	0
546	180	0
547	172	0
548	163	0
549	156	0
550	151	0
551	144	0
552	141	0
553	139	0
554	139	0
555	139	0
556	143	0
557	147	0
558	152	0
559	159	0
560	167	0
561	175	0
562	183	0
563	191	0
564	200	0
565	207	0
566	213	0
567	218	0
568	222	0
569	223	0
570	223	0
571	222	0
572	219	0
573	215	0
574	208	0
575	202	0
576	193	0
577	187	0
578	177	0
579	169	0
580	161	0
581	155	0
582	148	0
583	144	0
584	140	0
585	139	0
586	139	0
587	140	0
588	144	0
589	149	0
590	155	0
591	161	0
592	169	0
593	178	0
594	187	0
595	195	0
596	201	0
597	208	0
598	214	0
599	219	0
600	221	0
601	223	0
602	223	0
603	220	0
604	216	0
605	212	0
606	205	0
607	199	0
608	191	0
609	183	0
610	175	0
611	167	0
612	159	0
613	153	0
614	147	0
615	143	0
616	141	0
617	140	0
618	140	0
619	143	0
620	147	0
621	152	0
622	159	0
623	165	0
624	173	0
625	180	0
626	189	0
627	196	0
628	203	0
629	210	0
630	215	0
631	218	0
632	220	0
633	221	0
634	219	0
635	217	0
636	213	0
637	208	0
638	201	0
639	195	0
640	187	0
641	179	0
642	171	0
643	164	0
644	159	0
645	152	0
646	147	0
647	144	0
648	143	0
649	143	0
650	144	0
651	147	0
652	151	0
653	156	0
654	163	0
655	169	0
656	176	0
657	184	0
658	192	0
659	199	0
660	204	0
661	211	0
662	214	0
663	217	0
664	218	0
665	218	0
666	216	0
667	213	0
668	208	0
669	203	0
670	197	0
671	191	0
672	184	0
673	175	0
674	169	0
675	163	0
676	157	0
677	152	0
678	149	0
679	147	0
680	146	0
681	147	0
682	148	0
683	152	0
684	156	0
685	161	0
686	167	0
687	173	0
688	180	0
689	187	0
690	194	0
691	200	0
692	205	0
693	208	0
694	212	0
695	214	0
696	215	0
697	213	0
698	211	0
699	208	0
700	204	0
701	199	0
702	192	0
703	186	0
704	179	0
705	173	0
706	167	0
707	162	0
708	158	0
709	153	0
710	151	0
711	150	0
712	150	0
713	151	0
714	154	0
715	157	0
716	161	0
717	167	0
718	172	0
719	179	0
720	184	0
721	191	0
722	195	0
723	200	0
724	204	0
725	207	0
726	209	0
727	211	0
728	209	0
729	207	0
730	205	0
731	201	0
732	197	0
733	192	0
734	187	0
735	181	0
736	175	0
737	171	0
738	166	0
739	162	0
740	159	0
741	156	0
742	155	0
743	155	0
744	156	0
745	157	0
746	160	0
747	163	0
748	167	0
749	172	0
750	178	0
751	183	0
752	188	0
753	192	0
754	196	0
755	199	0
756	203	0
757	204	0
758	204	0
759	204	0
760	203	0
761	201	0
762	198	0
763	194	0
764	191	0
765	186	0
766	181	0
767	176	0
768	172	0
769	168	0
770	165	0
771	163	0
772	160	0
773	160	0
774	160	0
775	161	0
776	163	0
777	164	0
778	167	0
779	171	0
780	175	0
781	180	0
782	184	0
783	188	0
784	191	0
785	195	0
786	196	0
787	199	0
788	199	0
789	200	0
790	199	0
791	197	0
792	195	0
793	192	0
794	189	0
795	186	0
796	182	0
797	179	0
798	175	0
799	172	0
800	169	0
801	167	0
802	165	0
803	164	0
804	164	0
805	164	0
806	167	0
807	168	0
808	171	0
809	174	0
810	178	0
811	181	0
812	184	0
813	187	0
814	191	0
815	192	0
816	195	0
817	196	0
818	197	0
819	197	0
820	196	0
821	194	0
822	192	0
823	189	0
824	187	0
825	183	0
826	180	0
827	175	0
828	173	0
829	171	0
830	167	0
831	167	0
832	165	0
833	164	0
834	164	0
835	166	0
836	168	0
837	171	0
838	172	0
839	176	0
840	180	0
841	184	0
842	187	0
843	191	0
844	193	0
845	196	0
846	197	0
847	199	0
848	199	0
849	199	0
850	197	0
851	195	0
852	192	0
853	188	0
854	185	0
855	181	0
856	176	0
857	172	0
858	169	0
859	166	0
860	163	0
861	161	0
862	160	0
863	160	0
864	160	0
865	162	0
866	164	0
867	167	0
868	171	0
869	175	0
870	180	0
871	185	0
872	190	0
873	195	0
874	198	0
875	201	0
876	204	0
877	206	0
878	207	0
879	206	0
880	204	0
881	203	0
882	199	0
883	194	0
884	189	0
885	183	0
886	179	0
887	172	0
888	168	0
889	163	0
890	159	0
891	156	0
892	152	0
893	151	0
894	152	0
895	153	0
896	156	0
897	158	0
898	163	0
899	168	0
900	174	0
901	180	0
902	187	0
903	193	0
904	199	0
905	204	0
906	209	0
907	212	0
908	215	0
909	215	0
910	215	0
911	213	0
912	210	0
913	207	0
914	200	0
915	194	0
916	187	0
917	180	0
918	172	0
919	165	0
920	159	0
921	153	0
922	148	0
923	144	0
924	143	0
925	141	0
926	143	0
927	145	0
928	149	0
929	155	0
930	160	0
931	168	0
932	176	0
933	184	0
934	192	0
935	200	0
936	207	0
937	213	0
938	219	0
939	222	0
940	223	0
941	224	0
942	223	0
943	220	0
944	216	0
945	210	0
946	202	0
947	195	0
948	186	0
949	176	0
950	167	0
951	159	0
952	152	0
953	145	0
954	139	0
955	135	0
956	133	0
957	133	0
958	135	0
959	139	0
960	143	0
961	150	0
962	159	0
963	167	0
964	176	0
965	187	0
966	195	0
967	205	0
968	214	0
969	220	0
970	227	0
971	231	0
972	232	0
973	232	0
974	231	0
975	227	0
976	221	0
977	215	0
978	205	0
979	195	0
980	186	0
981	175	0
982	165	0
983	156	0
984	147	0
985	139	0
986	132	0
987	128	0
988	127	0
989	127	0
990	127	0
991	132	0
992	137	0
993	146	0
994	155	0
995	164	0
996	175	0
997	187	0
998	198	0
999	208	0
